CMPD_CHEMBLID,exp,smiles,wACSF_Rad0_0,wACSF_Rad0_1,wACSF_Rad0_2,wACSF_Rad1_0,wACSF_Rad1_1,wACSF_Rad1_2,wACSF_Rad2_0,wACSF_Rad2_1,wACSF_Rad2_2,wACSF_Rad3_0,wACSF_Rad3_1,wACSF_Rad3_2,wACSF_Rad4_0,wACSF_Rad4_1,wACSF_Rad4_2,wACSF_Rad5_0,wACSF_Rad5_1,wACSF_Rad5_2,wACSF_Rad6_0,wACSF_Rad6_1,wACSF_Rad6_2,wACSF_Rad7_0,wACSF_Rad7_1,wACSF_Rad7_2,wACSF_Rad8_0,wACSF_Rad8_1,wACSF_Rad8_2,wACSF_Rad9_0,wACSF_Rad9_1,wACSF_Rad9_2,wACSF_Rad10_0,wACSF_Rad10_1,wACSF_Rad10_2,wACSF_Rad11_0,wACSF_Rad11_1,wACSF_Rad11_2,wACSF_Rad12_0,wACSF_Rad12_1,wACSF_Rad12_2,wACSF_Rad13_0,wACSF_Rad13_1,wACSF_Rad13_2,wACSF_Rad14_0,wACSF_Rad14_1,wACSF_Rad14_2,wACSF_Rad15_0,wACSF_Rad15_1,wACSF_Rad15_2,wACSF_Rad16_0,wACSF_Rad16_1,wACSF_Rad16_2,wACSF_Rad17_0,wACSF_Rad17_1,wACSF_Rad17_2,wACSF_Rad18_0,wACSF_Rad18_1,wACSF_Rad18_2,wACSF_Rad19_0,wACSF_Rad19_1,wACSF_Rad19_2,wACSF_Rad20_0,wACSF_Rad20_1,wACSF_Rad20_2,wACSF_Rad21_0,wACSF_Rad21_1,wACSF_Rad21_2,wACSF_Rad22_0,wACSF_Rad22_1,wACSF_Rad22_2,wACSF_Rad23_0,wACSF_Rad23_1,wACSF_Rad23_2,wACSF_Rad24_0,wACSF_Rad24_1,wACSF_Rad24_2,wACSF_Ang0_0,wACSF_Ang0_1,wACSF_Ang0_2,wACSF_Ang1_0,wACSF_Ang1_1,wACSF_Ang1_2,wACSF_Ang2_0,wACSF_Ang2_1,wACSF_Ang2_2,wACSF_Ang3_0,wACSF_Ang3_1,wACSF_Ang3_2,wACSF_Ang4_0,wACSF_Ang4_1,wACSF_Ang4_2,wACSF_Ang5_0,wACSF_Ang5_1,wACSF_Ang5_2,wACSF_Ang6_0,wACSF_Ang6_1,wACSF_Ang6_2,wACSF_Ang7_0,wACSF_Ang7_1,wACSF_Ang7_2,wACSF_Ang8_0,wACSF_Ang8_1,wACSF_Ang8_2,wACSF_Ang9_0,wACSF_Ang9_1,wACSF_Ang9_2,wACSF_Ang10_0,wACSF_Ang10_1,wACSF_Ang10_2,wACSF_Ang11_0,wACSF_Ang11_1,wACSF_Ang11_2,wACSF_Ang12_0,wACSF_Ang12_1,wACSF_Ang12_2,wACSF_Ang13_0,wACSF_Ang13_1,wACSF_Ang13_2,wACSF_Ang14_0,wACSF_Ang14_1,wACSF_Ang14_2,wACSF_Ang15_0,wACSF_Ang15_1,wACSF_Ang15_2,wACSF_Ang16_0,wACSF_Ang16_1,wACSF_Ang16_2,wACSF_Ang17_0,wACSF_Ang17_1,wACSF_Ang17_2,wACSF_Ang18_0,wACSF_Ang18_1,wACSF_Ang18_2,wACSF_Ang19_0,wACSF_Ang19_1,wACSF_Ang19_2,wACSF_Ang20_0,wACSF_Ang20_1,wACSF_Ang20_2,wACSF_Ang21_0,wACSF_Ang21_1,wACSF_Ang21_2,wACSF_Ang22_0,wACSF_Ang22_1,wACSF_Ang22_2,wACSF_Ang23_0,wACSF_Ang23_1,wACSF_Ang23_2,wACSF_Ang24_0,wACSF_Ang24_1,wACSF_Ang24_2,wACSF_Ang25_0,wACSF_Ang25_1,wACSF_Ang25_2,wACSF_Ang26_0,wACSF_Ang26_1,wACSF_Ang26_2,wACSF_Ang27_0,wACSF_Ang27_1,wACSF_Ang27_2
584,CHEMBL182878,2.9,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(NC(=O)C)cc4,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,72.0,1.0,0.0,37.0,36.0,0.0,69.0,4.0,0.0,50.0,21.0,2.0,40.0,24.0,9.0,55.0,14.0,4.0,68.0,5.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,71.0,2.0,0.0,42.0,31.0,0.0,71.0,2.0,0.0,64.0,9.0,0.0,48.0,25.0,0.0,62.0,11.0,0.0,70.0,3.0,0.0,72.0,1.0,0.0,72.0,1.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,23.0,50.0,0.0,12.0,33.0,28.0,40.0,33.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,62.0,11.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0,73.0,0.0,0.0
585,CHEMBL1079772,2.65,Nc1ncnc2sc(nc12)c3c(ncn3C[C@H]4CCCO4)c5ccccc5,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,43.0,2.0,0.0,28.0,17.0,0.0,40.0,5.0,0.0,23.0,13.0,9.0,20.0,18.0,7.0,33.0,11.0,1.0,41.0,2.0,2.0,42.0,2.0,1.0,45.0,0.0,0.0,45.0,0.0,0.0,40.0,5.0,0.0,24.0,21.0,0.0,39.0,6.0,0.0,31.0,13.0,1.0,32.0,12.0,1.0,38.0,7.0,0.0,41.0,4.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,18.0,24.0,3.0,2.0,20.0,23.0,8.0,37.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,43.0,2.0,0.0,34.0,11.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0
586,CHEMBL11428,2.87,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1C2CCCCC2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,66.0,3.0,0.0,54.0,14.0,1.0,46.0,22.0,1.0,55.0,14.0,0.0,67.0,2.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,66.0,3.0,0.0,65.0,4.0,0.0,64.0,5.0,0.0,63.0,6.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,35.0,34.0,0.0,18.0,35.0,16.0,28.0,41.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,58.0,11.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0,69.0,0.0,0.0
587,CHEMBL2035028,2.0,NC1(CCC1)c2ccc(cc2)c3ncc4ncccc4c3c5ccccc5,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,46.0,2.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,26.0,21.0,1.0,22.0,18.0,8.0,38.0,9.0,1.0,47.0,1.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,46.0,2.0,0.0,48.0,0.0,0.0,40.0,8.0,0.0,39.0,9.0,0.0,45.0,3.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,21.0,26.0,1.0,6.0,22.0,20.0,29.0,19.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,46.0,2.0,0.0,37.0,11.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0
588,CHEMBL2062572,2.58,CC(=O)Nc1ccc2ccn(c3cc(NCCCCO)n4ncc(C#N)c4n3)c2c1,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,50.0,1.0,0.0,48.0,3.0,0.0,39.0,12.0,0.0,44.0,7.0,0.0,30.0,13.0,8.0,26.0,16.0,9.0,40.0,11.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,49.0,2.0,0.0,27.0,24.0,0.0,43.0,8.0,0.0,39.0,12.0,0.0,38.0,13.0,0.0,51.0,0.0,0.0,50.0,1.0,0.0,50.0,1.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,25.0,25.0,1.0,8.0,32.0,11.0,22.0,29.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,44.0,7.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0
589,CHEMBL408194,2.55,COC1=CC(=N/C/1=C\c2[nH]c(C)cc2C)c3cc4ccccc4[nH]3,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,40.0,3.0,0.0,24.0,19.0,0.0,35.0,8.0,0.0,22.0,11.0,10.0,21.0,13.0,9.0,36.0,7.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,26.0,17.0,0.0,27.0,16.0,0.0,36.0,7.0,0.0,38.0,5.0,0.0,42.0,1.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,13.0,29.0,1.0,9.0,24.0,10.0,25.0,18.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,41.0,2.0,0.0,35.0,8.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0
590,CHEMBL254359,1.2,Nc1ccccc1NC(=O)c2ccc(cc2)N3CCOCC3,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,38.0,3.0,0.0,25.0,16.0,0.0,40.0,1.0,0.0,23.0,15.0,3.0,21.0,14.0,6.0,30.0,10.0,1.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,33.0,8.0,0.0,24.0,17.0,0.0,41.0,0.0,0.0,32.0,9.0,0.0,26.0,15.0,0.0,37.0,4.0,0.0,41.0,0.0,0.0,40.0,1.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,35.0,6.0,1.0,29.0,11.0,40.0,1.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,37.0,4.0,0.0,36.0,5.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0
591,CHEMBL1789148,0.38,CCC(CCNC)Oc1cc(Cl)ccc1C#N,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,33.0,1.0,0.0,20.0,14.0,0.0,33.0,1.0,0.0,26.0,6.0,2.0,21.0,10.0,3.0,27.0,6.0,1.0,31.0,3.0,0.0,33.0,0.0,1.0,33.0,1.0,0.0,34.0,0.0,0.0,31.0,3.0,0.0,24.0,10.0,0.0,34.0,0.0,0.0,29.0,5.0,0.0,28.0,6.0,0.0,33.0,1.0,0.0,32.0,2.0,0.0,32.0,2.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,9.0,18.0,7.0,0.0,10.0,24.0,15.0,19.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,28.0,6.0,0.0,22.0,12.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0,34.0,0.0,0.0
592,CHEMBL1477550,3.44,O=C(Nc1ccccc1)c2oc3ccccc3c2,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,28.0,1.0,0.0,29.0,0.0,0.0,24.0,5.0,0.0,12.0,12.0,5.0,13.0,11.0,5.0,25.0,4.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,15.0,14.0,0.0,23.0,6.0,0.0,21.0,8.0,0.0,22.0,7.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,20.0,9.0,0.0,23.0,6.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,22.0,7.0,0.0,22.0,7.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0,29.0,0.0,0.0
593,CHEMBL371888,3.6,COc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(C)c3)c2cc1OC,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,51.0,1.0,0.0,41.0,11.0,0.0,51.0,1.0,0.0,25.0,18.0,9.0,23.0,20.0,9.0,41.0,11.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,49.0,3.0,0.0,39.0,13.0,0.0,52.0,0.0,0.0,33.0,18.0,1.0,32.0,19.0,1.0,51.0,1.0,0.0,50.0,2.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,18.0,30.0,4.0,9.0,26.0,17.0,36.0,16.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,50.0,2.0,0.0,43.0,9.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0
594,CHEMBL2335893,3.08,COCCC(=O)N[C@H](C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,55.0,2.0,0.0,32.0,25.0,0.0,54.0,3.0,0.0,29.0,23.0,5.0,27.0,21.0,9.0,44.0,12.0,1.0,56.0,1.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,52.0,5.0,0.0,38.0,19.0,0.0,56.0,1.0,0.0,38.0,18.0,1.0,35.0,22.0,0.0,52.0,5.0,0.0,56.0,1.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,6.0,46.0,5.0,4.0,28.0,25.0,41.0,16.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,54.0,3.0,0.0,47.0,10.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0
595,CHEMBL11144,2.22,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2ccc(F)cc2)NC(=O)OCc3ccncc3)C(=O)C(F)(F)F,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,60.0,2.0,0.0,41.0,19.0,2.0,35.0,26.0,1.0,53.0,9.0,0.0,61.0,1.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,60.0,2.0,0.0,58.0,4.0,0.0,56.0,6.0,0.0,55.0,7.0,0.0,60.0,2.0,0.0,61.0,1.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,28.0,34.0,0.0,16.0,28.0,18.0,24.0,38.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,51.0,11.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0,62.0,0.0,0.0
596,CHEMBL216769,2.11,COc1cc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2cc1OCCCN5CCC(CO)CC5,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,74.0,1.0,0.0,71.0,4.0,0.0,53.0,22.0,0.0,69.0,6.0,0.0,46.0,17.0,12.0,37.0,27.0,11.0,52.0,21.0,2.0,72.0,3.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,68.0,7.0,0.0,42.0,33.0,0.0,71.0,4.0,0.0,60.0,15.0,0.0,51.0,23.0,1.0,69.0,6.0,0.0,74.0,1.0,0.0,74.0,1.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,14.0,55.0,6.0,17.0,30.0,28.0,43.0,29.0,3.0,70.0,5.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,72.0,3.0,0.0,63.0,12.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0
597,CHEMBL213854,0.53,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(F)cccc34,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,42.0,1.0,0.0,27.0,16.0,0.0,40.0,3.0,0.0,23.0,11.0,9.0,22.0,10.0,11.0,33.0,10.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,40.0,3.0,0.0,30.0,13.0,0.0,38.0,5.0,0.0,28.0,14.0,1.0,28.0,15.0,0.0,37.0,6.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,15.0,26.0,2.0,0.0,24.0,19.0,17.0,26.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,42.0,1.0,0.0,29.0,14.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0
598,CHEMBL1950725,0.81,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)Cc3ccccc3,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,64.0,3.0,0.0,31.0,36.0,0.0,61.0,6.0,0.0,55.0,9.0,3.0,40.0,19.0,8.0,46.0,16.0,5.0,57.0,10.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,60.0,7.0,0.0,38.0,29.0,0.0,62.0,5.0,0.0,52.0,15.0,0.0,50.0,17.0,0.0,58.0,9.0,0.0,64.0,3.0,0.0,66.0,1.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,27.0,39.0,1.0,12.0,33.0,22.0,27.0,39.0,1.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,66.0,1.0,0.0,51.0,16.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0,67.0,0.0,0.0
599,CHEMBL1916280,0.66,CCC(C)NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,54.0,2.0,0.0,32.0,24.0,0.0,52.0,4.0,0.0,37.0,12.0,7.0,31.0,14.0,11.0,43.0,9.0,4.0,51.0,4.0,1.0,53.0,1.0,2.0,53.0,3.0,0.0,56.0,0.0,0.0,55.0,1.0,0.0,38.0,18.0,0.0,52.0,4.0,0.0,48.0,8.0,0.0,47.0,9.0,0.0,53.0,3.0,0.0,52.0,4.0,0.0,53.0,3.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,31.0,25.0,0.0,8.0,19.0,29.0,35.0,21.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,45.0,11.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0
600,CHEMBL2171014,2.0,CN(C)c1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(C)c4Cl,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,70.0,1.0,0.0,44.0,27.0,0.0,70.0,1.0,0.0,54.0,14.0,3.0,39.0,24.0,8.0,49.0,15.0,7.0,61.0,10.0,0.0,66.0,1.0,4.0,67.0,4.0,0.0,71.0,0.0,0.0,67.0,4.0,0.0,47.0,24.0,0.0,68.0,3.0,0.0,62.0,9.0,0.0,53.0,18.0,0.0,59.0,12.0,0.0,64.0,7.0,0.0,69.0,2.0,0.0,70.0,1.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,12.0,56.0,3.0,10.0,25.0,36.0,37.0,34.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,70.0,1.0,0.0,53.0,18.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0,71.0,0.0,0.0
